		ELEVATION	BASEDEMAND	PRESSURE	HEAD	DEMAND
J196	76:00:00	13.35	1.06	68.42	81.77	0.34
J308	76:00:00	33.24	1.19	38.90	72.14	0.38
J198	76:00:00	18.54	0.03	55.20	73.74	8.31e-03
J200	76:00:00	15.75	0.72	57.99	73.74	0.23
J199	76:00:00	16.26	0.67	57.46	73.72	0.21
J201	76:00:00	44.86	0.46	26.72	71.58	0.15
J202	76:00:00	10.41	1.64	63.43	73.84	0.52
J203	76:00:00	11.03	1.34	62.33	73.36	0.43
J204	76:00:00	21.51	1.16	51.08	72.59	0.37
J205	76:00:00	16.66	0.70	57.14	73.80	0.22
J206	76:00:00	14.12	1.22	59.64	73.76	0.39
J207	76:00:00	18.86	0.46	54.90	73.76	0.15
J208	76:00:00	11.25	0.59	62.13	73.38	0.19
J101	76:00:00	28.65	0.72	50.45	79.10	0.23
J102	76:00:00	46.96	1.57	33.17	80.13	0.50
J109	76:00:00	17.47	0.20	61.62	79.09	0.06
J1	76:00:00	16.82	1.08	64.95	81.77	0.34
J2	76:00:00	11.97	0.58	68.64	80.61	0.18
J3	76:00:00	29.02	0.17	44.48	73.50	0.06
J4	76:00:00	20.88	0.31	52.72	73.60	0.10
J5	76:00:00	22.75	0.13	50.97	73.72	0.04
J6	76:00:00	15.25	0.72	58.12	73.37	0.23
J7	76:00:00	24.91	1.60	48.50	73.41	0.51
J8	76:00:00	31.17	0.90	42.27	73.44	0.29
J9	76:00:00	31.89	0.82	41.59	73.48	0.26
J10	76:00:00	14.62	1.62	58.41	73.03	0.52
J11	76:00:00	18.43	0.36	55.94	74.37	0.12
J12	76:00:00	29.27	0.63	43.83	73.10	0.20
J13	76:00:00	32.04	0.66	40.76	72.80	0.21
J14	76:00:00	37.91	0.00	32.61	70.52	0.00
J15	76:00:00	102.84	0.00	44.09	146.93	0.00
J16	76:00:00	88.89	0.00	58.04	146.93	0.00
J17	76:00:00	82.75	0.00	64.18	146.93	0.00
J18	76:00:00	84.96	0.00	61.97	146.93	0.00
J19	76:00:00	90.94	0.00	55.99	146.93	0.00
J20	76:00:00	80.00	0.00	66.93	146.93	0.00
J21	76:00:00	80.00	0.00	66.93	146.93	0.00
J22	76:00:00	82.74	0.00	60.90	143.64	0.00
J23	76:00:00	75.96	0.00	68.08	144.04	0.00
J25	76:00:00	94.13	0.11	49.61	143.74	0.04
J26	76:00:00	76.35	1.26	67.39	143.74	0.46
J27	76:00:00	82.08	1.17	61.66	143.74	0.42
J28	76:00:00	45.00	0.83	39.99	84.99	0.30
J29	76:00:00	49.00	0.26	35.99	84.99	0.09
J30	76:00:00	72.01	0.37	71.73	143.74	0.13
J31	76:00:00	69.78	0.54	73.96	143.74	0.20
J32	76:00:00	45.00	1.31	39.99	84.99	0.47
J33	76:00:00	48.00	0.08	36.99	84.99	0.03
J34	76:00:00	50.00	0.86	34.99	84.99	0.31
J35	76:00:00	67.78	1.26	75.96	143.74	0.46
J36	76:00:00	51.08	1.33	33.91	84.99	0.48
J37	76:00:00	66.19	0.54	77.59	143.78	0.20
J38	76:00:00	47.00	1.62	37.99	84.99	0.59
J24	76:00:00	34.53	1.34	38.72	73.25	0.43
J39	76:00:00	45.88	1.12	27.18	73.06	0.36
J40	76:00:00	12.80	1.51	60.64	73.44	0.48
J123	76:00:00	38.41	1.46	77.41	115.82	0.54
J140	76:00:00	39.94	0.69	75.88	115.82	0.26
J141	76:00:00	41.45	0.21	74.37	115.82	0.08
J157	76:00:00	31.49	1.59	84.33	115.82	0.59
J158	76:00:00	25.88	1.33	89.94	115.82	0.49
J168	76:00:00	40.21	1.16	75.62	115.83	0.43
J170	76:00:00	46.87	0.67	68.96	115.83	0.25
J176	76:00:00	50.64	0.03	65.19	115.83	0.01
J178	76:00:00	58.87	0.28	56.96	115.83	0.10
J184	76:00:00	56.09	0.27	59.74	115.83	0.10
J185	76:00:00	43.71	0.85	72.13	115.84	0.31
J190	76:00:00	58.49	0.68	57.45	115.94	0.25
J197	76:00:00	41.86	0.18	74.19	116.05	0.07
J213	76:00:00	52.07	0.46	63.87	115.94	0.17
J215	76:00:00	75.76	1.07	40.16	115.92	0.39
J216	76:00:00	53.06	1.42	63.02	116.08	0.52
J227	76:00:00	52.89	0.83	63.14	116.03	0.31
J238	76:00:00	44.16	0.31	71.85	116.01	0.12
J239	76:00:00	43.49	1.49	72.52	116.01	0.55
J255	76:00:00	35.31	0.62	80.69	116.00	0.23
J256	76:00:00	40.00	0.00	76.01	116.01	0.00
J258	76:00:00	51.24	1.28	64.79	116.03	0.47
J260	76:00:00	32.53	0.36	83.44	115.97	0.13
J265	76:00:00	50.87	0.74	65.09	115.96	0.27
J266	76:00:00	39.83	0.39	76.14	115.97	0.14
J267	76:00:00	22.31	1.46	92.24	114.55	0.51
J61	76:00:00	72.00	1.02	37.65	109.65	0.35
J92	76:00:00	72.00	0.62	37.64	109.64	0.21
J268	76:00:00	69.68	0.65	36.05	105.73	0.22
J278	76:00:00	104.29	1.43	31.61	135.90	0.52
J281	76:00:00	83.72	0.98	52.15	135.87	0.35
J283	76:00:00	94.06	1.55	41.81	135.87	0.56
J284	76:00:00	77.38	0.86	58.49	135.87	0.31
J136	76:00:00	81.80	0.55	58.22	140.02	0.20
J137	76:00:00	9.11	1.45	71.98	81.09	0.46
J145	76:00:00	47.46	0.43	68.36	115.82	0.16
J118	76:00:00	75.00	0.43	34.79	109.79	0.15
J52	76:00:00	54.70	0.30	58.28	112.98	0.10
J81	76:00:00	50.00	0.58	34.98	84.98	0.21
J88	76:00:00	45.00	4.18e-03	40.00	85.00	1.51e-03
J90	76:00:00	84.00	1.24	59.87	143.87	0.45
J93	76:00:00	65.00	4.20	78.78	143.78	1.52
J147	76:00:00	68.00	0.46	73.42	141.42	0.17
J148	76:00:00	50.00	1.17	44.50	94.50	0.42
J149	76:00:00	40.00	0.67	54.51	94.51	0.24
J150	76:00:00	60.00	1.35	34.50	94.50	0.49
J151	76:00:00	60.00	1.24	79.89	139.89	0.45
J152	76:00:00	32.00	0.73	49.59	81.59	0.26
J153	76:00:00	60.00	0.13	79.89	139.89	0.05
J169	76:00:00	42.00	0.68	40.00	82.00	0.25
J182	76:00:00	40.00	0.57	42.00	82.00	0.20
J222	76:00:00	32.00	1.18	49.61	81.61	0.43
J224	76:00:00	37.00	0.52	44.60	81.60	0.19
J230	76:00:00	30.00	1.33	76.91	106.91	0.46
J235	76:00:00	53.00	0.25	53.92	106.92	0.09
J240	76:00:00	87.00	0.99	49.18	136.18	0.36
J269	76:00:00	56.00	0.00	35.49	91.49	0.00
J273	76:00:00	56.00	0.00	35.50	91.50	0.00
J274	76:00:00	56.00	0.00	35.49	91.49	0.00
J276	76:00:00	56.00	0.00	2.98	58.98	0.00
J280	76:00:00	56.00	0.00	2.98	58.98	0.00
J285	76:00:00	56.00	0.00	2.97	58.97	0.00
J287	76:00:00	40.00	0.00	30.12	70.12	0.00
J288	76:00:00	40.00	0.00	30.12	70.12	0.00
J289	76:00:00	40.00	0.00	30.08	70.08	0.00
J290	76:00:00	40.00	0.00	30.04	70.04	0.00
J291	76:00:00	65.00	0.00	89.66	154.66	0.00
J292	76:00:00	40.00	0.00	76.01	116.01	0.00
J299	76:00:00	40.00	0.00	30.12	70.12	0.00
J300	76:00:00	40.00	0.00	30.12	70.12	0.00
J301	76:00:00	44.00	0.00	27.32	71.32	0.00
J302	76:00:00	44.00	0.00	27.26	71.26	0.00
J304	76:00:00	44.00	0.00	65.41	109.41	0.00
J306	76:00:00	44.00	0.00	65.41	109.41	0.00
J307	76:00:00	44.00	0.00	27.14	71.14	0.00
J309	76:00:00	44.00	0.00	27.14	71.14	0.00
J317	76:00:00	44.00	0.00	72.12	116.12	0.00
J323	76:00:00	44.00	0.00	72.12	116.12	0.00
R1	76:00:00	59.00	0.00	0.00	59.00	-190.63
T3	76:00:00	112.90	0.00	4.86	117.76	-8.66
T1	76:00:00	71.50	0.00	1.25	72.75	49.50
T7	76:00:00	102.00	0.00	3.00	105.00	11.52
T6	76:00:00	101.50	0.00	5.18	106.68	6.04
T5	76:00:00	105.80	0.00	4.40	110.20	-11.59
T2	76:00:00	65.00	0.00	4.74	69.74	26.51
T4	76:00:00	132.50	0.00	3.38	135.88	24.65
J511	77:00:00	105.08	1.18	31.88	136.96	0.52
J411	77:00:00	8.95	0.89	65.75	74.70	0.41
J414	77:00:00	34.36	0.97	37.61	71.97	0.45
J415	77:00:00	65.00	0.00	89.22	154.22	0.00
J416	77:00:00	42.60	0.00	103.79	146.39	0.00
J417	77:00:00	37.38	1.29	33.70	71.08	0.60
J418	77:00:00	37.39	0.00	33.25	70.64	0.00
J419	77:00:00	40.50	0.00	29.83	70.33	0.00
J310	77:00:00	51.84	1.36	57.67	109.51	0.57
J311	77:00:00	55.95	1.18	53.57	109.52	0.50
J312	77:00:00	68.48	0.08	39.31	107.79	0.03
J313	77:00:00	67.66	0.69	40.13	107.79	0.29
J314	77:00:00	14.94	1.44	58.73	73.67	0.67
J315	77:00:00	16.03	1.32	57.59	73.62	0.61
J316	77:00:00	12.98	0.62	60.34	73.32	0.29
J318	77:00:00	53.67	1.60	54.93	108.60	0.68
J319	77:00:00	39.29	1.45	69.31	108.60	0.61
J210	77:00:00	7.01	0.09	66.49	73.50	0.04
J211	77:00:00	11.27	1.58	62.22	73.49	0.73
J212	77:00:00	7.87	0.61	65.65	73.52	0.28
J214	77:00:00	8.67	0.87	65.13	73.80	0.41
J217	77:00:00	10.98	1.28	62.40	73.38	0.59
J218	77:00:00	7.68	0.09	65.83	73.51	0.04
J219	77:00:00	52.00	0.99	56.58	108.58	0.43
J110	77:00:00	15.92	0.78	63.92	79.84	0.36
J420	77:00:00	39.99	0.00	30.44	70.43	0.00
J421	77:00:00	37.09	1.04	33.85	70.94	0.48
J422	77:00:00	38.81	0.00	31.83	70.64	0.00
J1153	77:00:00	22.14	0.44	51.36	73.50	0.20
J1154	77:00:00	14.61	0.47	59.00	73.61	0.22
J1155	77:00:00	15.54	1.38	58.04	73.58	0.64
J425	77:00:00	64.42	0.00	81.55	145.97	0.00
J426	77:00:00	72.71	0.00	72.96	145.67	0.00
J1157	77:00:00	22.21	1.64	51.28	73.49	0.76
J427	77:00:00	67.65	0.00	78.70	146.35	0.00
J1158	77:00:00	28.25	0.38	45.35	73.60	0.18
J428	77:00:00	16.20	1.16	54.19	70.39	0.54
J429	77:00:00	12.56	1.63	57.91	70.47	0.76
J320	77:00:00	46.73	0.41	63.58	110.31	0.17
J321	77:00:00	44.59	0.89	65.69	110.28	0.37
J322	77:00:00	48.02	0.18	62.26	110.28	0.07
J324	77:00:00	42.38	1.67	67.89	110.27	0.70
J1056	77:00:00	7.64	1.13	66.54	74.18	0.52
J327	77:00:00	49.68	0.03	60.99	110.67	0.01
J1058	77:00:00	13.58	0.96	58.89	72.47	0.44
J328	77:00:00	45.69	0.17	65.38	111.07	0.07
J329	77:00:00	44.05	0.17	75.96	120.01	0.07
J220	77:00:00	80.00	1.33	28.56	108.56	0.58
J221	77:00:00	97.07	0.47	9.92	106.99	0.20
J225	77:00:00	13.33	0.08	59.92	73.25	0.04
J226	77:00:00	11.10	0.49	61.98	73.08	0.23
J50	77:00:00	71.80	0.64	35.29	107.09	0.27
J51	77:00:00	77.42	0.50	29.64	107.06	0.21
J53	77:00:00	85.00	1.58	24.59	109.59	0.69
J54	77:00:00	80.00	1.63	29.10	109.10	0.72
J128	77:00:00	85.26	0.67	53.98	139.24	0.29
J55	77:00:00	71.00	0.46	38.18	109.18	0.20
J129	77:00:00	62.85	0.27	76.09	138.94	0.12
J56	77:00:00	72.00	0.27	37.06	109.06	0.12
J57	77:00:00	59.00	1.08	49.76	108.76	0.47
J58	77:00:00	76.00	0.68	33.19	109.19	0.30
J59	77:00:00	57.00	0.69	51.71	108.71	0.30
J1160	77:00:00	24.91	1.19	47.91	72.82	0.55
J1161	77:00:00	25.25	0.54	47.56	72.81	0.25
J431	77:00:00	16.90	1.06	56.31	73.21	0.49
J432	77:00:00	19.88	0.35	53.16	73.04	0.16
J433	77:00:00	27.35	0.31	46.03	73.38	0.14
J434	77:00:00	16.48	0.97	57.94	74.42	0.45
J435	77:00:00	12.15	0.13	61.82	73.97	0.06
J436	77:00:00	17.68	0.76	52.89	70.57	0.35
J438	77:00:00	10.43	1.51	64.16	74.59	0.70
J1169	77:00:00	55.42	0.44	59.86	115.28	0.18
J439	77:00:00	17.78	1.31	52.50	70.28	0.61
J330	77:00:00	58.25	0.63	50.77	109.02	0.27
J331	77:00:00	59.26	0.48	49.67	108.93	0.20
J332	77:00:00	44.18	1.32	27.32	71.50	0.61
J333	77:00:00	25.70	1.05	46.60	72.30	0.49
J334	77:00:00	29.28	1.05	42.99	72.27	0.49
J335	77:00:00	25.08	0.71	47.30	72.38	0.33
J336	77:00:00	23.81	0.16	48.76	72.57	0.08
J337	77:00:00	22.11	0.94	51.25	73.36	0.43
J231	77:00:00	71.90	1.16	47.89	119.79	0.49
J232	77:00:00	69.81	1.52	49.98	119.79	0.64
J233	77:00:00	74.23	0.00	68.48	142.71	0.00
J234	77:00:00	64.06	0.03	77.56	141.62	0.01
J236	77:00:00	58.00	0.91	50.18	108.18	0.40
J237	77:00:00	73.14	1.53	35.04	108.18	0.67
J130	77:00:00	54.52	0.72	40.00	94.52	0.31
J131	77:00:00	88.05	1.13	51.26	139.31	0.49
J132	77:00:00	74.55	0.84	65.80	140.35	0.37
J133	77:00:00	69.58	0.86	70.75	140.33	0.38
J60	77:00:00	55.00	0.77	53.61	108.61	0.34
J134	77:00:00	80.70	0.59	60.39	141.09	0.26
J135	77:00:00	70.00	0.67	71.33	141.33	0.30
J62	77:00:00	60.00	0.45	48.72	108.72	0.20
J64	77:00:00	82.00	0.09	27.69	109.69	0.04
J65	77:00:00	82.00	0.41	27.69	109.69	0.18
J66	77:00:00	72.00	1.63	36.85	108.85	0.72
J67	77:00:00	81.00	0.10	28.20	109.20	0.04
J68	77:00:00	73.00	0.65	35.97	108.97	0.29
J69	77:00:00	71.00	0.61	37.96	108.96	0.27
J1170	77:00:00	54.54	0.82	60.74	115.28	0.34
J441	77:00:00	69.00	0.00	77.42	146.42	0.00
J444	77:00:00	29.46	0.79	44.22	73.68	0.37
J341	77:00:00	14.89	0.43	58.27	73.16	0.20
J344	77:00:00	54.70	1.05	60.58	115.28	0.43
J345	77:00:00	49.97	0.90	65.31	115.28	0.37
J347	77:00:00	54.40	0.26	60.88	115.28	0.11
J348	77:00:00	62.18	1.56	57.60	119.78	0.66
J349	77:00:00	36.41	1.09	83.39	119.80	0.46
J241	77:00:00	70.00	0.84	38.60	108.60	0.37
J242	77:00:00	65.00	0.65	43.60	108.60	0.29
J243	77:00:00	60.00	0.18	48.59	108.59	0.08
J244	77:00:00	70.00	1.31	38.39	108.39	0.57
J245	77:00:00	71.00	0.77	37.63	108.63	0.34
J246	77:00:00	55.00	1.26	53.21	108.21	0.55
J247	77:00:00	57.00	0.99	51.32	108.32	0.44
J248	77:00:00	54.00	1.39	54.32	108.32	0.61
J249	77:00:00	50.00	0.03	58.61	108.61	0.01
J142	77:00:00	5.53	0.35	69.76	75.29	0.16
J143	77:00:00	6.30	0.12	68.98	75.28	0.06
J70	77:00:00	70.00	0.18	38.96	108.96	0.08
J144	77:00:00	4.17	0.55	71.09	75.26	0.26
J71	77:00:00	77.00	0.21	32.08	109.08	0.09
J72	77:00:00	75.00	4.02e-04	34.04	109.04	1.76e-04
J73	77:00:00	80.00	0.89	29.09	109.09	0.39
J74	77:00:00	75.00	1.10	34.04	109.04	0.48
J76	77:00:00	70.00	0.91	38.94	108.94	0.40
J77	77:00:00	76.00	1.38	33.04	109.04	0.60
J78	77:00:00	60.56	0.14	46.47	107.03	0.06
J350	77:00:00	33.82	0.32	81.53	115.35	0.13
J351	77:00:00	25.51	1.13	94.28	119.79	0.48
J352	77:00:00	47.55	0.76	72.61	120.16	0.32
J353	77:00:00	22.64	0.60	97.31	119.95	0.25
J354	77:00:00	18.68	0.25	101.27	119.95	0.11
J355	77:00:00	28.87	1.17	90.25	119.12	0.49
J358	77:00:00	22.30	1.55	95.85	118.15	0.65
J359	77:00:00	17.57	0.88	100.44	118.01	0.37
J250	77:00:00	67.00	0.15	41.62	108.62	0.07
J251	77:00:00	75.19	1.26	68.10	143.29	0.55
J252	77:00:00	83.82	0.67	59.47	143.29	0.29
J253	77:00:00	74.69	0.77	64.51	139.20	0.34
J254	77:00:00	74.59	0.82	64.61	139.20	0.36
J257	77:00:00	105.58	0.35	37.66	143.24	0.15
J154	77:00:00	43.69	0.55	47.11	90.80	0.25
J155	77:00:00	44.41	0.16	46.36	90.77	0.07
J82	77:00:00	70.87	0.98	36.24	107.11	0.41
J156	77:00:00	56.16	0.28	35.00	91.16	0.13
J83	77:00:00	61.07	1.55	47.61	108.68	0.65
J84	77:00:00	43.82	0.16	64.77	108.59	0.07
J85	77:00:00	45.00	0.74	63.60	108.60	0.32
J159	77:00:00	37.41	0.45	51.92	89.33	0.21
J86	77:00:00	50.00	1.45	58.58	108.58	0.64
J87	77:00:00	42.63	1.25	65.96	108.59	0.55
J89	77:00:00	68.29	0.45	70.91	139.20	0.20
J360	77:00:00	20.71	1.12	97.19	117.90	0.47
J361	77:00:00	26.67	0.43	92.75	119.42	0.18
J362	77:00:00	43.66	0.15	76.55	120.21	0.06
J363	77:00:00	72.23	0.00	72.35	144.58	0.00
J364	77:00:00	65.00	0.00	79.07	144.07	0.00
J365	77:00:00	29.83	1.32	43.81	73.64	0.61
J366	77:00:00	14.46	0.50	59.26	73.72	0.23
J1208	77:00:00	42.74	0.39	77.83	120.57	0.17
J367	77:00:00	13.60	0.80	60.04	73.64	0.37
J369	77:00:00	20.27	0.42	53.39	73.66	0.20
J160	77:00:00	43.69	0.57	47.05	90.74	0.26
J161	77:00:00	22.81	0.07	58.54	81.35	0.03
J162	77:00:00	36.88	0.80	44.47	81.35	0.37
J163	77:00:00	16.20	0.34	65.16	81.36	0.16
J164	77:00:00	17.34	1.44	64.01	81.35	0.67
J91	77:00:00	64.09	0.98	75.11	139.20	0.43
J165	77:00:00	16.69	1.26	64.67	81.36	0.58
J166	77:00:00	23.95	1.55	57.40	81.35	0.72
J167	77:00:00	23.91	0.55	57.44	81.35	0.26
J94	77:00:00	30.75	0.90	84.42	115.17	0.37
J95	77:00:00	22.56	0.13	57.27	79.83	0.06
J96	77:00:00	30.00	1.06	49.82	79.82	0.49
J97	77:00:00	34.19	0.68	45.61	79.80	0.32
J976	77:00:00	6.30	1.60	68.98	75.28	0.74
J571	77:00:00	77.11	0.19	63.87	140.98	0.08
J572	77:00:00	76.40	1.54	64.58	140.98	0.67
J573	77:00:00	81.62	1.03	57.60	139.22	0.45
J574	77:00:00	67.36	0.58	71.83	139.19	0.25
J575	77:00:00	75.27	0.25	65.45	140.72	0.11
J576	77:00:00	80.80	0.80	60.24	141.04	0.35
J370	77:00:00	20.46	0.37	53.16	73.62	0.17
J371	77:00:00	68.81	0.00	75.11	143.92	0.00
J372	77:00:00	23.20	0.22	50.13	73.33	0.10
J373	77:00:00	27.22	0.05	46.11	73.33	0.02
J374	77:00:00	13.70	0.58	59.64	73.34	0.27
J375	77:00:00	22.72	0.91	50.62	73.34	0.42
J376	77:00:00	12.18	1.54	61.05	73.23	0.71
J377	77:00:00	13.12	0.90	60.21	73.33	0.42
J1219	77:00:00	14.48	0.68	65.73	80.21	0.31
J379	77:00:00	10.25	1.41	62.77	73.02	0.66
J171	77:00:00	8.81	1.38	71.82	80.63	0.64
J172	77:00:00	6.25	1.12	74.54	80.79	0.52
J173	77:00:00	13.00	1.20	68.32	81.32	0.56
J174	77:00:00	6.11	1.66	74.81	80.92	0.77
J175	77:00:00	6.84	0.57	74.08	80.92	0.26
J177	77:00:00	13.14	0.83	68.00	81.14	0.38
J179	77:00:00	15.01	0.69	65.19	80.20	0.32
J580	77:00:00	113.08	1.16	24.00	137.08	0.51
J486	77:00:00	86.11	0.30	53.70	139.81	0.13
J487	77:00:00	79.00	0.70	60.67	139.67	0.31
J488	77:00:00	89.16	0.91	50.83	139.99	0.40
J489	77:00:00	85.02	1.36	54.79	139.81	0.59
J381	77:00:00	36.02	0.90	83.77	119.79	0.38
J1223	77:00:00	3.48	0.71	70.02	73.50	0.33
J382	77:00:00	70.42	0.85	49.38	119.80	0.36
J384	77:00:00	42.51	0.00	78.16	120.67	0.00
J385	77:00:00	76.60	0.00	66.78	143.38	0.00
J180	77:00:00	8.77	0.82	71.87	80.64	0.38
J181	77:00:00	10.94	1.13	70.32	81.26	0.53
J1024	77:00:00	5.83	1.48	69.46	75.29	0.69
J183	77:00:00	13.28	0.62	67.33	80.61	0.29
J1025	77:00:00	8.61	0.50	66.68	75.29	0.23
J186	77:00:00	9.38	0.49	71.09	80.47	0.23
J187	77:00:00	9.81	0.25	70.80	80.61	0.12
J188	77:00:00	8.51	0.88	71.69	80.20	0.41
J189	77:00:00	7.58	0.37	72.62	80.20	0.17
J490	77:00:00	103.84	0.97	36.15	139.99	0.43
J491	77:00:00	76.93	0.61	64.03	140.96	0.27
J492	77:00:00	94.67	1.46	45.01	139.68	0.64
J493	77:00:00	77.62	0.80	62.46	140.08	0.35
J494	77:00:00	112.76	0.32	27.82	140.58	0.14
J495	77:00:00	91.15	1.14	49.76	140.91	0.50
J496	77:00:00	106.34	1.25	34.36	140.70	0.55
J497	77:00:00	112.63	1.02	24.65	137.28	0.45
J498	77:00:00	90.12	1.30	50.79	140.91	0.57
J500	77:00:00	75.52	0.27	61.33	136.85	0.12
J499	77:00:00	72.24	1.35	64.61	136.85	0.59
J501	77:00:00	80.97	0.34	55.95	136.92	0.15
J502	77:00:00	80.99	1.59	55.85	136.84	0.70
J503	77:00:00	99.65	0.11	37.29	136.94	0.05
J504	77:00:00	66.71	0.10	70.14	136.85	0.04
J394	77:00:00	70.53	0.00	75.89	146.42	0.00
J509	77:00:00	99.94	0.63	36.97	136.91	0.28
J399	77:00:00	75.00	0.00	71.42	146.42	0.00
J401	77:00:00	70.00	0.00	76.42	146.42	0.00
J406	77:00:00	71.74	0.00	74.68	146.42	0.00
J295	77:00:00	56.42	0.29	50.60	107.02	0.12
J407	77:00:00	68.00	0.00	78.42	146.42	0.00
J296	77:00:00	30.91	1.19	75.99	106.90	0.50
J408	77:00:00	7.93	0.89	67.47	75.40	0.41
J297	77:00:00	99.05	0.94	7.48	106.53	0.39
J298	77:00:00	77.46	0.36	29.93	107.39	0.15
J191	77:00:00	5.76	0.78	74.44	80.20	0.36
J303	77:00:00	50.42	1.24	58.18	108.60	0.52
J192	77:00:00	12.40	1.25	70.31	82.71	0.58
J193	77:00:00	12.99	0.66	69.72	82.71	0.31
J305	77:00:00	47.11	1.51	61.48	108.59	0.63
J194	77:00:00	13.46	1.24	67.88	81.34	0.58
J195	77:00:00	15.39	0.15	64.81	80.20	0.07
J196	77:00:00	13.35	1.06	68.01	81.36	0.49
J308	77:00:00	33.24	1.19	38.89	72.13	0.55
J198	77:00:00	18.54	0.03	55.08	73.62	0.01
J200	77:00:00	15.75	0.72	57.87	73.62	0.33
J199	77:00:00	16.26	0.67	57.35	73.61	0.31
J201	77:00:00	44.86	0.46	26.75	71.61	0.21
J202	77:00:00	10.41	1.64	63.35	73.76	0.76
J203	77:00:00	11.03	1.34	62.31	73.34	0.62
J204	77:00:00	21.51	1.16	51.06	72.57	0.54
J205	77:00:00	16.66	0.70	57.01	73.67	0.32
J206	77:00:00	14.12	1.22	59.51	73.63	0.57
J207	77:00:00	18.86	0.46	54.76	73.62	0.21
J208	77:00:00	11.25	0.59	62.16	73.41	0.28
J101	77:00:00	28.65	0.72	50.12	78.77	0.34
J102	77:00:00	46.96	1.57	32.78	79.74	0.73
J109	77:00:00	17.47	0.20	61.28	78.75	0.09
J1	77:00:00	16.82	1.08	64.54	81.36	0.50
J2	77:00:00	11.97	0.58	68.25	80.22	0.27
J3	77:00:00	29.02	0.17	43.79	72.81	0.08
J4	77:00:00	20.88	0.31	51.96	72.84	0.14
J5	77:00:00	22.75	0.13	50.27	73.02	0.06
J6	77:00:00	15.25	0.72	57.23	72.48	0.33
J7	77:00:00	24.91	1.60	47.65	72.56	0.74
J8	77:00:00	31.17	0.90	41.47	72.64	0.42
J9	77:00:00	31.89	0.82	40.86	72.75	0.38
J10	77:00:00	14.62	1.62	56.26	70.88	0.75
J11	77:00:00	18.43	0.36	55.79	74.22	0.17
J12	77:00:00	29.27	0.63	43.75	73.02	0.29
J13	77:00:00	32.04	0.66	40.71	72.75	0.31
J14	77:00:00	37.91	0.00	32.73	70.64	0.00
J15	77:00:00	102.84	0.00	43.58	146.42	0.00
J16	77:00:00	88.89	0.00	57.53	146.42	0.00
J17	77:00:00	82.75	0.00	63.67	146.42	0.00
J18	77:00:00	84.96	0.00	61.46	146.42	0.00
J19	77:00:00	90.94	0.00	55.48	146.42	0.00
J20	77:00:00	80.00	0.00	66.42	146.42	0.00
J21	77:00:00	80.00	0.00	66.42	146.42	0.00
J22	77:00:00	82.74	0.00	60.37	143.11	0.00
J23	77:00:00	75.96	0.00	67.53	143.49	0.00
J25	77:00:00	94.13	0.11	48.98	143.11	0.05
J26	77:00:00	76.35	1.26	66.76	143.11	0.55
J27	77:00:00	82.08	1.17	61.03	143.11	0.51
J28	77:00:00	45.00	0.83	39.98	84.98	0.36
J29	77:00:00	49.00	0.26	35.99	84.99	0.11
J30	77:00:00	72.01	0.37	71.10	143.11	0.16
J31	77:00:00	69.78	0.54	73.33	143.11	0.24
J32	77:00:00	45.00	1.31	39.98	84.98	0.57
J33	77:00:00	48.00	0.08	36.98	84.98	0.04
J34	77:00:00	50.00	0.86	34.98	84.98	0.38
J35	77:00:00	67.78	1.26	75.33	143.11	0.55
J36	77:00:00	51.08	1.33	33.91	84.99	0.58
J37	77:00:00	66.19	0.54	76.98	143.17	0.24
J38	77:00:00	47.00	1.62	37.98	84.98	0.71
J24	77:00:00	34.53	1.34	38.79	73.32	0.62
J39	77:00:00	45.88	1.12	27.31	73.19	0.52
J40	77:00:00	12.80	1.51	60.57	73.37	0.70
J123	77:00:00	38.41	1.46	76.76	115.17	0.60
J140	77:00:00	39.94	0.69	75.23	115.17	0.29
J141	77:00:00	41.45	0.21	73.72	115.17	0.08
J157	77:00:00	31.49	1.59	83.68	115.17	0.65
J158	77:00:00	25.88	1.33	89.29	115.17	0.55
J168	77:00:00	40.21	1.16	74.96	115.17	0.48
J170	77:00:00	46.87	0.67	68.30	115.17	0.28
J176	77:00:00	50.64	0.03	64.54	115.18	0.01
J178	77:00:00	58.87	0.28	56.31	115.18	0.12
J184	77:00:00	56.09	0.27	59.08	115.17	0.11
J185	77:00:00	43.71	0.85	71.47	115.18	0.35
J190	77:00:00	58.49	0.68	56.82	115.31	0.28
J197	77:00:00	41.86	0.18	73.59	115.45	0.07
J213	77:00:00	52.07	0.46	63.24	115.31	0.19
J215	77:00:00	75.76	1.07	39.53	115.29	0.44
J216	77:00:00	53.06	1.42	62.43	115.49	0.58
J227	77:00:00	52.89	0.83	62.53	115.42	0.34
J238	77:00:00	44.16	0.31	71.23	115.39	0.13
J239	77:00:00	43.49	1.49	71.90	115.39	0.62
J255	77:00:00	35.31	0.62	80.07	115.38	0.26
J256	77:00:00	40.00	0.00	75.39	115.39	0.00
J258	77:00:00	51.24	1.28	64.18	115.42	0.53
J260	77:00:00	32.53	0.36	82.82	115.35	0.15
J265	77:00:00	50.87	0.74	64.46	115.33	0.31
J266	77:00:00	39.83	0.39	75.51	115.34	0.16
J267	77:00:00	22.31	1.46	97.64	119.95	0.62
J61	77:00:00	72.00	1.02	36.96	108.96	0.45
J92	77:00:00	72.00	0.62	36.94	108.94	0.27
