		ELEVATION	BASEDEMAND	PRESSURE	HEAD	DEMAND
J90	125:00:00	84.00	1.24	59.49	143.49	0.44
J93	125:00:00	65.00	4.20	78.40	143.40	1.49
J147	125:00:00	68.00	0.46	73.05	141.05	0.16
J148	125:00:00	50.00	1.17	44.50	94.50	0.42
J149	125:00:00	40.00	0.67	54.51	94.51	0.24
J150	125:00:00	60.00	1.35	34.50	94.50	0.48
J151	125:00:00	60.00	1.24	79.53	139.53	0.44
J152	125:00:00	32.00	0.73	49.61	81.61	0.26
J153	125:00:00	60.00	0.13	79.53	139.53	0.05
J169	125:00:00	42.00	0.68	40.00	82.00	0.24
J182	125:00:00	40.00	0.57	42.00	82.00	0.20
J222	125:00:00	32.00	1.18	49.62	81.62	0.42
J224	125:00:00	37.00	0.52	44.62	81.62	0.18
J230	125:00:00	30.00	1.33	77.15	107.15	0.46
J235	125:00:00	53.00	0.25	54.16	107.16	0.09
J240	125:00:00	87.00	0.99	48.83	135.83	0.35
J269	125:00:00	56.00	0.00	35.26	91.26	0.00
J273	125:00:00	56.00	0.00	35.26	91.26	0.00
J274	125:00:00	56.00	0.00	35.26	91.26	0.00
J276	125:00:00	56.00	0.00	2.98	58.98	0.00
J280	125:00:00	56.00	0.00	2.98	58.98	0.00
J285	125:00:00	56.00	0.00	2.97	58.97	0.00
J287	125:00:00	40.00	0.00	29.39	69.39	0.00
J288	125:00:00	40.00	0.00	29.39	69.39	0.00
J289	125:00:00	40.00	0.00	29.35	69.35	0.00
J290	125:00:00	40.00	0.00	29.31	69.31	0.00
J291	125:00:00	65.00	0.00	89.21	154.21	0.00
J292	125:00:00	40.00	0.00	75.66	115.66	0.00
J299	125:00:00	40.00	0.00	29.39	69.39	0.00
J300	125:00:00	40.00	0.00	29.39	69.39	0.00
J301	125:00:00	44.00	0.00	27.09	71.09	0.00
J302	125:00:00	44.00	0.00	27.03	71.03	0.00
J304	125:00:00	44.00	0.00	64.94	108.94	0.00
J306	125:00:00	44.00	0.00	64.94	108.94	0.00
J307	125:00:00	44.00	0.00	26.91	70.91	0.00
J309	125:00:00	44.00	0.00	26.91	70.91	0.00
J317	125:00:00	44.00	0.00	72.22	116.22	0.00
J323	125:00:00	44.00	0.00	72.22	116.22	0.00
R1	125:00:00	59.00	0.00	0.00	59.00	-191.51
T3	125:00:00	112.90	0.00	4.57	117.47	-8.85
T1	125:00:00	71.50	0.00	1.16	72.66	44.82
T7	125:00:00	102.00	0.00	3.29	105.29	11.33
T6	125:00:00	101.50	0.00	5.25	106.75	6.05
T5	125:00:00	105.80	0.00	3.96	109.76	-11.91
T2	125:00:00	65.00	0.00	3.86	68.86	30.12
T4	125:00:00	132.50	0.00	3.03	135.53	24.69
J511	126:00:00	105.08	1.18	31.50	136.58	0.55
J411	126:00:00	8.95	0.89	65.51	74.46	0.40
J414	126:00:00	34.36	0.97	37.08	71.44	0.44
J415	126:00:00	65.00	0.00	88.39	153.39	0.00
J416	126:00:00	42.60	0.00	102.94	145.54	0.00
J417	126:00:00	37.38	1.29	33.07	70.45	0.58
J418	126:00:00	37.39	0.00	32.58	69.97	0.00
J419	126:00:00	40.50	0.00	29.10	69.60	0.00
J310	126:00:00	51.84	1.36	57.46	109.30	0.64
J311	126:00:00	55.95	1.18	53.36	109.31	0.55
J312	126:00:00	68.48	0.08	39.31	107.79	0.04
J313	126:00:00	67.66	0.69	40.13	107.79	0.32
J314	126:00:00	14.94	1.44	58.54	73.48	0.65
J315	126:00:00	16.03	1.32	57.40	73.43	0.60
J316	126:00:00	12.98	0.62	60.18	73.16	0.28
J318	126:00:00	53.67	1.60	54.78	108.45	0.75
J319	126:00:00	39.29	1.45	69.16	108.45	0.68
J210	126:00:00	7.01	0.09	66.32	73.33	0.04
J211	126:00:00	11.27	1.58	62.05	73.32	0.72
J212	126:00:00	7.87	0.61	65.48	73.35	0.27
J214	126:00:00	8.67	0.87	64.94	73.61	0.40
J217	126:00:00	10.98	1.28	62.23	73.21	0.58
J218	126:00:00	7.68	0.09	65.65	73.33	0.04
J219	126:00:00	52.00	0.99	56.11	108.11	0.44
J110	126:00:00	15.92	0.78	63.72	79.64	0.35
J420	126:00:00	39.99	0.00	29.75	69.74	0.00
J421	126:00:00	37.09	1.04	33.22	70.31	0.47
J422	126:00:00	38.81	0.00	31.16	69.97	0.00
J1153	126:00:00	22.14	0.44	51.16	73.30	0.20
J1154	126:00:00	14.61	0.47	58.81	73.42	0.21
J1155	126:00:00	15.54	1.38	57.85	73.39	0.63
J425	126:00:00	64.42	0.00	80.71	145.13	0.00
J426	126:00:00	72.71	0.00	72.11	144.82	0.00
J1157	126:00:00	22.21	1.64	51.09	73.30	0.74
J427	126:00:00	67.65	0.00	77.86	145.51	0.00
J1158	126:00:00	28.25	0.38	45.15	73.40	0.17
J428	126:00:00	16.20	1.16	54.13	70.33	0.52
J429	126:00:00	12.56	1.63	57.84	70.40	0.74
J320	126:00:00	46.73	0.41	63.32	110.05	0.19
J321	126:00:00	44.59	0.89	65.42	110.01	0.42
J322	126:00:00	48.02	0.18	61.99	110.01	0.08
J324	126:00:00	42.38	1.67	67.62	110.00	0.78
J1056	126:00:00	7.64	1.13	66.32	73.96	0.51
J327	126:00:00	49.68	0.03	60.73	110.41	0.01
J1058	126:00:00	13.58	0.96	58.66	72.24	0.43
J328	126:00:00	45.69	0.17	65.08	110.77	0.08
J329	126:00:00	44.05	0.17	75.20	119.25	0.08
J220	126:00:00	80.00	1.33	28.08	108.08	0.59
J221	126:00:00	97.07	0.47	10.06	107.13	0.22
J225	126:00:00	13.33	0.08	59.76	73.09	0.03
J226	126:00:00	11.10	0.49	61.83	72.93	0.22
J50	126:00:00	71.80	0.64	35.38	107.18	0.30
J51	126:00:00	77.42	0.50	29.74	107.16	0.24
J53	126:00:00	85.00	1.58	24.13	109.13	0.70
J54	126:00:00	80.00	1.63	28.64	108.64	0.72
J128	126:00:00	85.26	0.67	53.02	138.28	0.31
J55	126:00:00	71.00	0.46	37.71	108.71	0.21
J129	126:00:00	62.85	0.27	75.10	137.95	0.12
J56	126:00:00	72.00	0.27	36.60	108.60	0.12
J57	126:00:00	59.00	1.08	49.29	108.29	0.48
J58	126:00:00	76.00	0.68	32.73	108.73	0.30
J59	126:00:00	57.00	0.69	51.24	108.24	0.31
J1160	126:00:00	24.91	1.19	47.66	72.57	0.54
J1161	126:00:00	25.25	0.54	47.30	72.55	0.25
J431	126:00:00	16.90	1.06	56.06	72.96	0.48
J432	126:00:00	19.88	0.35	52.90	72.78	0.16
J433	126:00:00	27.35	0.31	45.66	73.01	0.14
J434	126:00:00	16.48	0.97	57.66	74.14	0.44
J435	126:00:00	12.15	0.13	61.59	73.74	0.06
J436	126:00:00	17.68	0.76	52.82	70.50	0.35
J438	126:00:00	10.43	1.51	63.91	74.34	0.68
J1169	126:00:00	55.42	0.44	59.19	114.61	0.19
J439	126:00:00	17.78	1.31	52.44	70.22	0.59
J330	126:00:00	58.25	0.63	50.64	108.89	0.30
J331	126:00:00	59.26	0.48	49.55	108.81	0.23
J332	126:00:00	44.18	1.32	27.13	71.31	0.60
J333	126:00:00	25.70	1.05	46.43	72.13	0.48
J334	126:00:00	29.28	1.05	42.83	72.11	0.47
J335	126:00:00	25.08	0.71	47.13	72.21	0.32
J336	126:00:00	23.81	0.16	48.58	72.39	0.07
J337	126:00:00	22.11	0.94	51.09	73.20	0.42
J231	126:00:00	71.90	1.16	46.92	118.82	0.54
J232	126:00:00	69.81	1.52	49.01	118.82	0.71
J233	126:00:00	74.23	0.00	67.64	141.87	0.00
J234	126:00:00	64.06	0.03	76.75	140.81	0.01
J236	126:00:00	58.00	0.91	49.69	107.69	0.40
J237	126:00:00	73.14	1.53	34.55	107.69	0.68
J130	126:00:00	54.52	0.72	40.00	94.52	0.34
J131	126:00:00	88.05	1.13	50.31	138.36	0.53
J132	126:00:00	74.55	0.84	64.94	139.49	0.39
J133	126:00:00	69.58	0.86	69.89	139.47	0.40
J60	126:00:00	55.00	0.77	53.14	108.14	0.34
J134	126:00:00	80.70	0.59	59.59	140.29	0.28
J135	126:00:00	70.00	0.67	70.52	140.52	0.32
J62	126:00:00	60.00	0.45	48.24	108.24	0.20
J64	126:00:00	82.00	0.09	27.23	109.23	0.04
J65	126:00:00	82.00	0.41	27.23	109.23	0.18
J66	126:00:00	72.00	1.63	36.37	108.37	0.72
J67	126:00:00	81.00	0.10	27.73	108.73	0.05
J68	126:00:00	73.00	0.65	35.50	108.50	0.29
J69	126:00:00	71.00	0.61	37.49	108.49	0.27
J1170	126:00:00	54.54	0.82	60.07	114.61	0.37
J441	126:00:00	69.00	0.00	76.57	145.57	0.00
J444	126:00:00	29.46	0.79	44.02	73.48	0.36
J341	126:00:00	14.89	0.43	58.09	72.98	0.19
J344	126:00:00	54.70	1.05	59.91	114.61	0.47
J345	126:00:00	49.97	0.90	64.63	114.60	0.40
J347	126:00:00	54.40	0.26	60.21	114.61	0.12
J348	126:00:00	62.18	1.56	56.63	118.81	0.73
J349	126:00:00	36.41	1.09	82.42	118.83	0.51
J241	126:00:00	70.00	0.84	38.12	108.12	0.37
J242	126:00:00	65.00	0.65	43.12	108.12	0.29
J243	126:00:00	60.00	0.18	48.12	108.12	0.08
J244	126:00:00	70.00	1.31	37.91	107.91	0.58
J245	126:00:00	71.00	0.77	37.15	108.15	0.34
J246	126:00:00	55.00	1.26	52.72	107.72	0.56
J247	126:00:00	57.00	0.99	50.84	107.84	0.44
J248	126:00:00	54.00	1.39	53.84	107.84	0.62
J249	126:00:00	50.00	0.03	58.13	108.13	0.01
J142	126:00:00	5.53	0.35	69.52	75.05	0.16
J143	126:00:00	6.30	0.12	68.74	75.04	0.06
J70	126:00:00	70.00	0.18	38.49	108.49	0.08
J144	126:00:00	4.17	0.55	70.85	75.02	0.25
J71	126:00:00	77.00	0.21	31.62	108.62	0.09
J72	126:00:00	75.00	4.02e-04	33.57	108.57	1.78e-04
J73	126:00:00	80.00	0.89	28.62	108.62	0.40
J74	126:00:00	75.00	1.10	33.57	108.57	0.49
J76	126:00:00	70.00	0.91	38.47	108.47	0.40
J77	126:00:00	76.00	1.38	32.58	108.58	0.61
J78	126:00:00	60.56	0.14	46.55	107.11	0.06
J350	126:00:00	33.82	0.32	80.87	114.69	0.14
J351	126:00:00	25.51	1.13	93.32	118.83	0.53
J352	126:00:00	47.55	0.76	71.72	119.27	0.35
J353	126:00:00	22.64	0.60	96.38	119.02	0.28
J354	126:00:00	18.68	0.25	100.34	119.02	0.12
J355	126:00:00	28.87	1.17	89.14	118.01	0.55
J358	126:00:00	22.30	1.55	94.53	116.83	0.73
J359	126:00:00	17.57	0.88	99.08	116.65	0.41
J250	126:00:00	67.00	0.15	41.15	108.15	0.07
J251	126:00:00	75.19	1.26	67.24	142.43	0.59
J252	126:00:00	83.82	0.67	58.61	142.43	0.31
J253	126:00:00	74.69	0.77	63.55	138.24	0.36
J254	126:00:00	74.59	0.82	63.65	138.24	0.38
J257	126:00:00	105.58	0.35	36.79	142.37	0.16
J154	126:00:00	43.69	0.55	46.97	90.66	0.25
J155	126:00:00	44.41	0.16	46.22	90.63	0.07
J82	126:00:00	70.87	0.98	36.33	107.20	0.46
J156	126:00:00	56.16	0.28	34.86	91.02	0.13
J83	126:00:00	61.07	1.55	47.47	108.54	0.72
J84	126:00:00	43.82	0.16	64.29	108.11	0.07
J85	126:00:00	45.00	0.74	63.12	108.12	0.33
J159	126:00:00	37.41	0.45	51.78	89.19	0.21
J86	126:00:00	50.00	1.45	58.11	108.11	0.65
J87	126:00:00	42.63	1.25	65.48	108.11	0.56
J89	126:00:00	68.29	0.45	69.95	138.24	0.21
J360	126:00:00	20.71	1.12	95.81	116.52	0.53
J361	126:00:00	26.67	0.43	91.70	118.37	0.20
J362	126:00:00	43.66	0.15	75.78	119.44	0.07
J363	126:00:00	72.23	0.00	71.50	143.73	0.00
J364	126:00:00	65.00	0.00	78.22	143.22	0.00
J365	126:00:00	29.83	1.32	43.62	73.45	0.60
J366	126:00:00	14.46	0.50	59.06	73.52	0.22
J1208	126:00:00	42.74	0.39	77.03	119.77	0.18
J367	126:00:00	13.60	0.80	59.84	73.44	0.36
J369	126:00:00	20.27	0.42	53.19	73.46	0.19
J160	126:00:00	43.69	0.57	46.91	90.60	0.26
J161	126:00:00	22.81	0.07	58.36	81.17	0.03
J162	126:00:00	36.88	0.80	44.29	81.17	0.36
J163	126:00:00	16.20	0.34	64.97	81.17	0.16
J164	126:00:00	17.34	1.44	63.83	81.17	0.65
J91	126:00:00	64.09	0.98	74.14	138.23	0.46
J165	126:00:00	16.69	1.26	64.48	81.17	0.57
J166	126:00:00	23.95	1.55	57.22	81.17	0.70
J167	126:00:00	23.91	0.55	57.26	81.17	0.25
J94	126:00:00	30.75	0.90	83.73	114.48	0.40
J95	126:00:00	22.56	0.13	57.07	79.63	0.06
J96	126:00:00	30.00	1.06	49.62	79.62	0.48
J97	126:00:00	34.19	0.68	45.41	79.60	0.31
J976	126:00:00	6.30	1.60	68.74	75.04	0.72
J571	126:00:00	77.11	0.19	63.07	140.18	0.09
J572	126:00:00	76.40	1.54	63.77	140.17	0.72
J573	126:00:00	81.62	1.03	56.64	138.26	0.48
J574	126:00:00	67.36	0.58	70.86	138.22	0.27
J575	126:00:00	75.27	0.25	64.62	139.89	0.12
J576	126:00:00	80.80	0.80	59.44	140.24	0.37
J370	126:00:00	20.46	0.37	52.97	73.43	0.17
J371	126:00:00	68.81	0.00	74.26	143.07	0.00
J372	126:00:00	23.20	0.22	49.97	73.17	0.10
J373	126:00:00	27.22	0.05	45.95	73.17	0.02
J374	126:00:00	13.70	0.58	59.48	73.18	0.26
J375	126:00:00	22.72	0.91	50.46	73.18	0.41
J376	126:00:00	12.18	1.54	60.89	73.07	0.70
J377	126:00:00	13.12	0.90	60.05	73.17	0.41
J1219	126:00:00	14.48	0.68	65.53	80.01	0.31
J379	126:00:00	10.25	1.41	62.62	72.87	0.64
J171	126:00:00	8.81	1.38	71.63	80.44	0.62
J172	126:00:00	6.25	1.12	74.36	80.61	0.51
J173	126:00:00	13.00	1.20	68.14	81.14	0.54
J174	126:00:00	6.11	1.66	74.62	80.73	0.75
J175	126:00:00	6.84	0.57	73.89	80.73	0.26
J177	126:00:00	13.14	0.83	67.82	80.96	0.37
J179	126:00:00	15.01	0.69	64.99	80.00	0.31
J580	126:00:00	113.08	1.16	23.59	136.67	0.54
J486	126:00:00	86.11	0.30	52.80	138.91	0.14
J487	126:00:00	79.00	0.70	59.76	138.76	0.33
J488	126:00:00	89.16	0.91	49.97	139.13	0.42
J489	126:00:00	85.02	1.36	53.90	138.92	0.63
J381	126:00:00	36.02	0.90	82.81	118.83	0.42
J1223	126:00:00	3.48	0.71	69.85	73.33	0.32
J382	126:00:00	70.42	0.85	48.41	118.83	0.40
J384	126:00:00	42.51	0.00	77.37	119.88	0.00
J385	126:00:00	76.60	0.00	65.93	142.53	0.00
J180	126:00:00	8.77	0.82	71.68	80.45	0.37
J181	126:00:00	10.94	1.13	70.14	81.08	0.51
J1024	126:00:00	5.83	1.48	69.22	75.05	0.67
J183	126:00:00	13.28	0.62	67.15	80.43	0.28
J1025	126:00:00	8.61	0.50	66.44	75.05	0.23
J186	126:00:00	9.38	0.49	70.90	80.28	0.22
J187	126:00:00	9.81	0.25	70.62	80.43	0.11
J188	126:00:00	8.51	0.88	71.50	80.01	0.40
J189	126:00:00	7.58	0.37	72.43	80.01	0.17
J490	126:00:00	103.84	0.97	35.29	139.13	0.46
J491	126:00:00	76.93	0.61	63.23	140.16	0.28
J492	126:00:00	94.67	1.46	44.11	138.78	0.68
J493	126:00:00	77.62	0.80	61.58	139.20	0.37
J494	126:00:00	112.76	0.32	27.05	139.81	0.15
J495	126:00:00	91.15	1.14	48.96	140.11	0.53
J496	126:00:00	106.34	1.25	33.58	139.92	0.58
J497	126:00:00	112.63	1.02	24.22	136.85	0.48
J498	126:00:00	90.12	1.30	50.00	140.12	0.61
J500	126:00:00	75.52	0.27	60.93	136.45	0.13
J499	126:00:00	72.24	1.35	64.22	136.46	0.63
J501	126:00:00	80.97	0.34	55.56	136.53	0.16
J502	126:00:00	80.99	1.59	55.46	136.45	0.75
J503	126:00:00	99.65	0.11	36.91	136.56	0.05
J504	126:00:00	66.71	0.10	69.74	136.45	0.05
J394	126:00:00	70.53	0.00	75.04	145.57	0.00
J509	126:00:00	99.94	0.63	36.59	136.53	0.30
J399	126:00:00	75.00	0.00	70.57	145.57	0.00
J401	126:00:00	70.00	0.00	75.57	145.57	0.00
J406	126:00:00	71.74	0.00	73.83	145.57	0.00
J295	126:00:00	56.42	0.29	50.69	107.11	0.14
J407	126:00:00	68.00	0.00	77.57	145.57	0.00
J296	126:00:00	30.91	1.19	76.04	106.95	0.56
J408	126:00:00	7.93	0.89	67.23	75.16	0.40
J297	126:00:00	99.05	0.94	7.72	106.77	0.44
J298	126:00:00	77.46	0.36	30.00	107.46	0.17
J191	126:00:00	5.76	0.78	74.25	80.01	0.35
J303	126:00:00	50.42	1.24	58.02	108.44	0.58
J192	126:00:00	12.40	1.25	70.13	82.53	0.57
J193	126:00:00	12.99	0.66	69.54	82.53	0.30
J305	126:00:00	47.11	1.51	61.32	108.43	0.71
J194	126:00:00	13.46	1.24	67.69	81.15	0.56
J195	126:00:00	15.39	0.15	64.62	80.01	0.07
J196	126:00:00	13.35	1.06	67.82	81.17	0.48
J308	126:00:00	33.24	1.19	38.71	71.95	0.54
J198	126:00:00	18.54	0.03	54.89	73.43	0.01
J200	126:00:00	15.75	0.72	57.68	73.43	0.33
J199	126:00:00	16.26	0.67	57.16	73.42	0.30
J201	126:00:00	44.86	0.46	26.56	71.42	0.21
J202	126:00:00	10.41	1.64	63.16	73.57	0.74
J203	126:00:00	11.03	1.34	62.14	73.17	0.61
J204	126:00:00	21.51	1.16	50.88	72.39	0.52
J205	126:00:00	16.66	0.70	56.82	73.48	0.31
J206	126:00:00	14.12	1.22	59.32	73.44	0.55
J207	126:00:00	18.86	0.46	54.57	73.43	0.21
J208	126:00:00	11.25	0.59	62.00	73.25	0.27
J101	126:00:00	28.65	0.72	49.91	78.56	0.33
J102	126:00:00	46.96	1.57	32.59	79.55	0.71
J109	126:00:00	17.47	0.20	61.08	78.55	0.09
J1	126:00:00	16.82	1.08	64.35	81.17	0.49
J2	126:00:00	11.97	0.58	68.06	80.03	0.26
J3	126:00:00	29.02	0.17	43.54	72.56	0.08
J4	126:00:00	20.88	0.31	51.72	72.60	0.14
J5	126:00:00	22.75	0.13	50.03	72.78	0.06
J6	126:00:00	15.25	0.72	56.99	72.24	0.33
J7	126:00:00	24.91	1.60	47.42	72.33	0.72
J8	126:00:00	31.17	0.90	41.23	72.40	0.41
J9	126:00:00	31.89	0.82	40.61	72.50	0.37
J10	126:00:00	14.62	1.62	56.17	70.79	0.73
J11	126:00:00	18.43	0.36	55.50	73.93	0.16
J12	126:00:00	29.27	0.63	43.33	72.60	0.29
J13	126:00:00	32.04	0.66	40.26	72.30	0.30
J14	126:00:00	37.91	0.00	32.06	69.97	0.00
J15	126:00:00	102.84	0.00	42.73	145.57	0.00
J16	126:00:00	88.89	0.00	56.68	145.57	0.00
J17	126:00:00	82.75	0.00	62.82	145.57	0.00
J18	126:00:00	84.96	0.00	60.61	145.57	0.00
J19	126:00:00	90.94	0.00	54.63	145.57	0.00
J20	126:00:00	80.00	0.00	65.57	145.57	0.00
J21	126:00:00	80.00	0.00	65.57	145.57	0.00
J22	126:00:00	82.74	0.00	59.52	142.26	0.00
J23	126:00:00	75.96	0.00	66.68	142.64	0.00
J25	126:00:00	94.13	0.11	48.09	142.22	0.05
J26	126:00:00	76.35	1.26	65.87	142.22	0.59
J27	126:00:00	82.08	1.17	60.14	142.22	0.55
J28	126:00:00	45.00	0.83	39.98	84.98	0.39
J29	126:00:00	49.00	0.26	35.99	84.99	0.12
J30	126:00:00	72.01	0.37	70.21	142.22	0.17
J31	126:00:00	69.78	0.54	72.44	142.22	0.25
J32	126:00:00	45.00	1.31	39.98	84.98	0.61
J33	126:00:00	48.00	0.08	36.98	84.98	0.04
J34	126:00:00	50.00	0.86	34.98	84.98	0.40
J35	126:00:00	67.78	1.26	74.44	142.22	0.59
J36	126:00:00	51.08	1.33	33.91	84.99	0.62
J37	126:00:00	66.19	0.54	76.10	142.29	0.25
J38	126:00:00	47.00	1.62	37.98	84.98	0.76
J24	126:00:00	34.53	1.34	38.64	73.17	0.61
J39	126:00:00	45.88	1.12	27.18	73.06	0.51
J40	126:00:00	12.80	1.51	60.41	73.21	0.68
J123	126:00:00	38.41	1.46	76.06	114.47	0.65
J140	126:00:00	39.94	0.69	74.53	114.47	0.31
J141	126:00:00	41.45	0.21	73.02	114.47	0.09
J157	126:00:00	31.49	1.59	82.98	114.47	0.71
J158	126:00:00	25.88	1.33	88.59	114.47	0.59
J168	126:00:00	40.21	1.16	74.27	114.48	0.52
J170	126:00:00	46.87	0.67	67.61	114.48	0.30
J176	126:00:00	50.64	0.03	63.84	114.48	0.01
J178	126:00:00	58.87	0.28	55.61	114.48	0.13
J184	126:00:00	56.09	0.27	58.39	114.48	0.12
J185	126:00:00	43.71	0.85	70.78	114.49	0.38
J190	126:00:00	58.49	0.68	56.15	114.64	0.30
J197	126:00:00	41.86	0.18	72.94	114.80	0.08
J213	126:00:00	52.07	0.46	62.56	114.63	0.21
J215	126:00:00	75.76	1.07	38.85	114.61	0.48
J216	126:00:00	53.06	1.42	61.78	114.84	0.63
J227	126:00:00	52.89	0.83	61.88	114.77	0.37
J238	126:00:00	44.16	0.31	70.58	114.74	0.14
J239	126:00:00	43.49	1.49	71.24	114.73	0.67
J255	126:00:00	35.31	0.62	79.41	114.72	0.28
J256	126:00:00	40.00	0.00	74.74	114.74	0.00
J258	126:00:00	51.24	1.28	63.53	114.77	0.57
J260	126:00:00	32.53	0.36	82.16	114.69	0.16
J265	126:00:00	50.87	0.74	63.79	114.66	0.33
J266	126:00:00	39.83	0.39	74.85	114.68	0.18
J267	126:00:00	22.31	1.46	96.71	119.02	0.69
J61	126:00:00	72.00	1.02	36.49	108.49	0.45
J92	126:00:00	72.00	0.62	36.47	108.47	0.28
J268	126:00:00	69.68	0.65	37.43	107.11	0.30
J278	126:00:00	104.29	1.43	31.56	135.85	0.67
J281	126:00:00	83.72	0.98	52.09	135.81	0.46
J283	126:00:00	94.06	1.55	41.75	135.81	0.73
J284	126:00:00	77.38	0.86	58.42	135.80	0.40
J136	126:00:00	81.80	0.55	56.45	138.25	0.26
J137	126:00:00	9.11	1.45	71.34	80.45	0.65
J145	126:00:00	47.46	0.43	67.01	114.47	0.19
J118	126:00:00	75.00	0.43	33.73	108.73	0.19
J52	126:00:00	54.70	0.30	64.11	118.81	0.14
J81	126:00:00	50.00	0.58	34.96	84.96	0.27
J88	126:00:00	45.00	4.18e-03	40.00	85.00	1.95e-03
J90	126:00:00	84.00	1.24	58.43	142.43	0.58
J93	126:00:00	65.00	4.20	77.29	142.29	1.96
J147	126:00:00	68.00	0.46	72.17	140.17	0.22
J148	126:00:00	50.00	1.17	44.49	94.49	0.55
J149	126:00:00	40.00	0.67	54.50	94.50	0.32
J150	126:00:00	60.00	1.35	34.48	94.48	0.63
J151	126:00:00	60.00	1.24	78.05	138.05	0.58
J152	126:00:00	32.00	0.73	49.35	81.35	0.34
J153	126:00:00	60.00	0.13	78.05	138.05	0.06
J169	126:00:00	42.00	0.68	40.00	82.00	0.32
J182	126:00:00	40.00	0.57	41.99	81.99	0.26
J222	126:00:00	32.00	1.18	49.36	81.36	0.55
J224	126:00:00	37.00	0.52	44.36	81.36	0.24
J230	126:00:00	30.00	1.33	78.40	108.40	0.62
J235	126:00:00	53.00	0.25	55.43	108.43	0.12
J240	126:00:00	87.00	0.99	49.53	136.53	0.46
J269	126:00:00	56.00	0.00	35.03	91.03	0.00
J273	126:00:00	56.00	0.00	35.04	91.04	0.00
J274	126:00:00	56.00	0.00	35.03	91.03	0.00
J276	126:00:00	56.00	0.00	2.98	58.98	0.00
J280	126:00:00	56.00	0.00	2.98	58.98	0.00
J285	126:00:00	56.00	0.00	2.97	58.97	0.00
J287	126:00:00	40.00	0.00	29.56	69.56	0.00
J288	126:00:00	40.00	0.00	29.56	69.56	0.00
J289	126:00:00	40.00	0.00	29.52	69.52	0.00
J290	126:00:00	40.00	0.00	29.48	69.48	0.00
J291	126:00:00	65.00	0.00	88.40	153.40	0.00
J292	126:00:00	40.00	0.00	74.74	114.74	0.00
J299	126:00:00	40.00	0.00	29.56	69.56	0.00
J300	126:00:00	40.00	0.00	29.56	69.56	0.00
J301	126:00:00	44.00	0.00	27.18	71.18	0.00
J302	126:00:00	44.00	0.00	27.12	71.12	0.00
J304	126:00:00	44.00	0.00	64.11	108.11	0.00
J306	126:00:00	44.00	0.00	64.11	108.11	0.00
J307	126:00:00	44.00	0.00	27.01	71.01	0.00
J309	126:00:00	44.00	0.00	27.01	71.01	0.00
J317	126:00:00	44.00	0.00	76.02	120.02	0.00
J323	126:00:00	44.00	0.00	76.02	120.02	0.00
R1	126:00:00	59.00	0.00	0.00	59.00	-192.34
T3	126:00:00	112.90	0.00	4.35	117.25	-10.51
T1	126:00:00	71.50	0.00	1.37	72.87	37.34
T7	126:00:00	102.00	0.00	4.45	106.45	11.42
T6	126:00:00	101.50	0.00	5.50	107.00	0.00
T5	126:00:00	105.80	0.00	3.57	109.37	-14.99
T2	126:00:00	65.00	0.00	4.18	69.18	26.70
T4	126:00:00	132.50	0.00	3.87	136.37	17.90
J511	127:00:00	105.08	1.18	32.10	137.18	0.55
J411	127:00:00	8.95	0.89	66.19	75.14	0.45
J414	127:00:00	34.36	0.97	37.58	71.94	0.49
J415	127:00:00	65.00	0.00	88.96	153.96	0.00
J416	127:00:00	42.60	0.00	103.53	146.13	0.00
J417	127:00:00	37.38	1.29	33.51	70.89	0.66
J418	127:00:00	37.39	0.00	33.00	70.39	0.00
J419	127:00:00	40.50	0.00	29.48	69.98	0.00
J310	127:00:00	51.84	1.36	51.39	103.23	0.71
J311	127:00:00	55.95	1.18	47.29	103.24	0.61
J312	127:00:00	68.48	0.08	35.51	103.99	0.04
J313	127:00:00	67.66	0.69	36.33	103.99	0.36
J314	127:00:00	14.94	1.44	59.44	74.38	0.73
J315	127:00:00	16.03	1.32	58.29	74.32	0.67
J316	127:00:00	12.98	0.62	60.93	73.91	0.32
J318	127:00:00	53.67	1.60	49.59	103.26	0.83
J319	127:00:00	39.29	1.45	63.97	103.26	0.76
J210	127:00:00	7.01	0.09	67.11	74.12	0.05
J211	127:00:00	11.27	1.58	62.82	74.09	0.81
J212	127:00:00	7.87	0.61	66.27	74.14	0.31
J214	127:00:00	8.67	0.87	65.74	74.41	0.45
J217	127:00:00	10.98	1.28	63.16	74.14	0.65
J218	127:00:00	7.68	0.09	66.44	74.12	0.05
J219	127:00:00	52.00	0.99	55.30	107.30	0.50
J110	127:00:00	15.92	0.78	64.23	80.15	0.40
J420	127:00:00	39.99	0.00	30.15	70.14	0.00
J421	127:00:00	37.09	1.04	33.65	70.74	0.53
J422	127:00:00	38.81	0.00	31.58	70.39	0.00
J1153	127:00:00	22.14	0.44	52.22	74.36	0.22
J1154	127:00:00	14.61	0.47	59.76	74.37	0.24
J1155	127:00:00	15.54	1.38	58.81	74.35	0.71
J425	127:00:00	64.42	0.00	81.30	145.72	0.00
J426	127:00:00	72.71	0.00	72.71	145.42	0.00
J1157	127:00:00	22.21	1.64	52.15	74.36	0.84
J427	127:00:00	67.65	0.00	78.45	146.10	0.00
J1158	127:00:00	28.25	0.38	46.14	74.39	0.19
J428	127:00:00	16.20	1.16	53.69	69.89	0.59
J429	127:00:00	12.56	1.63	57.42	69.98	0.83
